2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:41,245 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 138
2025-01-19 08:26:41,302 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 139
2025-01-19 08:26:41,366 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 140
2025-01-19 08:26:41,418 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 141
2025-01-19 08:26:41,477 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 142
2025-01-19 08:26:41,574 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 143
2025-01-19 08:26:41,626 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 144
2025-01-19 08:26:41,682 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 145
2025-01-19 08:26:41,751 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 146
2025-01-19 08:26:41,820 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 147
2025-01-19 08:26:41,872 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 148
2025-01-19 08:26:42,070 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 149
2025-01-19 08:26:42,138 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 0
2025-01-19 08:26:42,404 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 1
2025-01-19 08:26:42,532 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 2
2025-01-19 08:26:42,665 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 3
2025-01-19 08:26:42,808 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 4
2025-01-19 08:26:42,952 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 5
2025-01-19 08:26:43,090 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 6
2025-01-19 08:26:43,217 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 7
2025-01-19 08:26:43,369 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 8
2025-01-19 08:26:43,530 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 9
2025-01-19 08:26:43,747 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 10
2025-01-19 08:26:43,909 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 11
2025-01-19 08:26:44,073 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 12
2025-01-19 08:26:44,310 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 13
2025-01-19 08:26:44,487 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 14
2025-01-19 08:26:44,771 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 15
2025-01-19 08:26:44,939 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 16
2025-01-19 08:26:45,120 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 17
2025-01-19 08:26:45,273 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 18
2025-01-19 08:26:45,400 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 19
2025-01-19 08:26:45,711 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 20
2025-01-19 08:26:45,874 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 21
2025-01-19 08:26:45,975 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 22
2025-01-19 08:26:46,238 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 23
2025-01-19 08:26:46,335 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 24
2025-01-19 08:26:46,432 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 25
2025-01-19 08:26:46,639 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 26
2025-01-19 08:26:46,836 21752 DEBUG Simulating forecast with (25, 12, 50) (T,I,J), rep 27
